Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
accident,3,3,0,0,0,0,3,0,3,4,0,0,3,0,0,0,4,0,0,3,4,0,0,3,5,2,0,0,0,0,0,0,0,0,4,0,0,3,4,0,3,3,3,0,2,1,5,0,0,2,0,1,0,2,3,3,0,2,0,2,0,0,0,4,3,0,3,4
accordion,4,4,3,2,4,4,4,5,4,4,2,5,4,0,1,5,0,0,3,4,3,4,1,4,5,4,4,5,6,0,0,1,4,6,4,0,0,4,4,0,0,3,2,0,2,1,1,0,4,4,0,3,0,2,4,0,3,0,5,0,0,0,0,2,0,0,2,3
activist,3,0,3,4,3,0,3,3,0,0,4,4,4,0,4,0,0,3,0,0,0,0,4,4,4,0,0,4,0,4,4,0,4,4,3,0,3,0,4,0,0,3,0,3,4,4,4,3,0,5,0,5,0,4,0,1,4,0,4,0,0,0,0,0,4,0,4,4
actor,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,4,3,0,0,4,0,0,0,0,4,4,0,3,3,3,3,4,3,3,3,0,5,0,6,0,0,4,0,0,3,3,0,0,0,0,0,0,0,4,0
advantage,4,3,0,0,0,3,0,0,0,4,4,0,5,0,3,3,3,0,0,0,3,0,0,0,3,3,3,0,0,4,0,0,0,3,4,0,0,0,2,0,0,3,0,3,4,3,3,0,4,0,0,0,0,5,6,0,4,0,4,0,0,1,0,0,4,3,4,4
advice,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,3,1,0,0,4,0,3,2,0,4,0,4,5,0,4,0,5,0,0,0,0,4,0,0,0,0,0,4,0,0,4
aggressive,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,4,4,4,0,3,5,0,0,3,3,0,3,0,0,4,4,4,0,0,3,0,0,0,5,0,0,0,4,4,0,0,4,0,0,5,3,4,0,4,2,4,5
agreement,3,6,3,0,0,3,3,0,0,3,3,0,0,0,0,0,0,3,1,0,4,0,2,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,3,3,0,3,4,4,3,0,0,5,0,6,0,4,4,0,3,4,0,0,0,0,0,0,2,0,3,0
airport,5,5,0,2,4,5,3,6,0,4,2,4,5,0,0,2,0,1,0,0,0,0,3,4,4,2,0,5,0,0,0,4,0,0,0,0,6,2,6,0,0,4,2,0,2,0,1,0,4,4,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,3
alligator,6,2,4,4,4,5,2,0,0,4,0,6,4,0,0,4,0,4,1,5,0,5,4,0,5,1,0,4,0,0,2,4,4,0,1,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,3,0,0,3,2
ambulance,4,5,3,6,2,4,4,4,2,5,2,5,4,0,0,4,0,2,0,0,2,5,4,6,6,0,5,6,4,0,0,4,0,0,0,0,2,4,4,0,3,5,5,2,4,1,2,6,5,4,0,0,0,0,6,1,1,0,2,2,0,0,0,0,0,0,4,4
analogy,3,0,0,0,0,3,4,0,0,0,3,0,4,0,0,0,0,2,0,0,3,0,0,3,0,0,0,3,0,4,0,3,0,0,0,0,0,3,0,3,0,3,4,3,3,3,4,0,0,2,0,6,2,5,4,0,3,0,5,0,0,0,0,3,0,4,4,0
angry,0,0,4,0,0,0,0,0,4,0,0,0,0,2,0,0,4,3,0,4,0,0,0,0,4,0,4,0,2,0,0,0,4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,4,0,0,0,4,0,4,0,4,0,4,0,4,4,2,5,0,4,5
animosity,2,0,3,3,3,0,3,0,0,4,0,4,3,0,0,0,0,4,0,0,0,4,4,0,2,1,1,4,2,0,0,0,4,4,4,0,0,2,2,0,0,4,2,0,4,4,4,3,0,4,0,4,0,5,0,3,0,4,0,4,4,4,4,0,2,0,3,4
ant,0,0,0,0,0,2,6,0,3,4,4,0,0,0,0,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,3,0,4,3,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0
apartment,5,0,0,0,3,3,3,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,5,4,5,0,0,2,3,0,0,0,0,0,4,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
apology,0,3,0,1,0,0,3,0,0,0,3,0,3,1,0,0,0,0,0,0,3,5,2,4,0,0,0,1,2,0,0,0,4,2,0,0,0,0,1,0,0,2,0,2,3,3,4,5,4,6,0,6,0,4,4,0,0,0,1,3,0,0,0,3,0,4,2,2
applause,1,0,0,0,0,0,5,5,0,5,2,2,4,0,0,0,0,0,0,0,2,0,1,6,6,2,4,5,5,0,0,0,0,6,0,0,1,0,5,2,3,2,3,4,4,2,5,4,4,5,0,5,0,1,4,0,5,0,4,0,0,0,0,0,0,0,4,5
approached,3,0,0,3,3,4,0,4,4,3,4,4,3,4,0,0,4,0,4,4,4,3,3,3,3,2,3,3,0,3,0,3,0,0,0,0,4,5,3,0,5,3,0,4,5,4,4,4,0,5,3,6,0,6,4,0,3,0,0,3,3,0,0,3,4,0,4,4
apricot,4,5,2,5,4,3,4,0,6,0,0,4,4,0,0,4,0,0,4,4,3,1,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,1
arm,5,0,0,1,4,3,3,0,0,3,0,4,4,0,0,6,0,3,4,0,3,0,0,0,1,0,0,0,0,6,0,0,0,6,0,0,0,2,2,5,2,4,3,0,4,0,0,0,3,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,2,0
army,4,0,0,5,0,6,3,0,0,3,0,4,0,0,0,0,0,3,0,0,4,4,4,2,5,1,0,4,0,0,0,4,0,1,3,0,4,0,5,1,4,1,4,0,0,4,2,0,4,5,0,2,0,2,4,3,2,0,0,0,0,0,0,3,0,0,4,4
arrested,0,0,4,3,4,3,3,4,2,2,4,4,3,5,4,1,0,3,3,0,0,1,4,2,3,0,2,4,4,4,1,1,0,2,0,0,0,2,5,1,3,4,5,2,4,2,4,2,5,4,5,0,0,5,0,3,0,5,0,2,4,4,4,3,0,0,4,2
artist,5,0,0,0,0,3,4,3,0,0,3,0,0,0,0,0,0,3,3,0,4,0,4,4,0,0,0,0,0,2,4,0,0,4,3,0,0,0,0,0,4,3,3,2,4,4,4,0,4,4,0,6,4,5,5,0,4,0,4,0,0,0,0,4,4,0,4,4
asparagus,6,4,0,5,4,0,3,0,0,0,0,4,0,0,0,4,0,0,4,4,4,2,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
ate,4,0,4,3,4,4,0,4,5,0,4,4,0,5,3,4,5,5,0,0,4,3,4,0,0,1,0,3,0,4,5,3,6,6,1,0,4,4,3,5,4,5,0,4,3,3,0,4,4,4,3,0,0,6,4,0,4,0,3,4,0,4,3,2,4,0,3,0
attribute,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,3,3,3,0,3,0,0,0,0,0,3,0,0,3,0,4,0,0,6,0,0,4,0,4,0
audience,0,0,4,0,0,4,3,0,3,3,3,4,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,5,3,0,3,0,3,0,0,4,4,3,3,4,5,3,3,0,4,0,4,4,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,3,4,5
author,4,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,4,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,2,3,4,4,4,6,0,4,6,0,5,0,0,0,0,0,0,0,0,0,4,4
avalanche,5,4,4,1,4,5,2,6,4,6,1,4,4,0,0,0,2,5,0,5,2,5,4,4,6,4,2,4,3,0,0,1,0,0,1,0,4,4,5,0,3,4,3,0,4,2,5,5,6,1,0,3,0,4,0,4,0,2,0,0,0,0,4,4,0,0,4,4
awe,4,3,0,0,0,5,3,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,0,3,4,2,0,0,0,0,4,3,0,3,1,0,2,2,3,5,4,2,0,5,4,6,4,3,6,0,4,0,0,0,0,5,0,3,4,5
axe,5,3,4,4,4,4,3,0,0,0,0,5,4,2,0,5,0,3,4,4,4,4,4,2,4,1,0,4,2,4,0,1,0,5,0,0,4,0,4,0,1,2,0,0,0,1,0,0,4,0,0,0,0,0,3,4,0,3,0,0,0,0,2,0,0,0,3,2
bagpipe,4,2,3,5,4,4,3,5,0,6,2,6,4,0,0,4,0,2,0,5,2,4,4,4,6,4,5,6,6,0,0,4,6,5,4,0,0,0,5,0,0,2,0,0,1,0,2,0,4,4,0,1,0,0,0,0,4,0,3,0,0,0,0,2,0,0,4,4
ball,5,3,0,4,2,3,4,0,0,4,3,6,1,0,0,6,3,0,3,0,3,0,0,0,2,0,0,3,2,0,0,0,0,5,4,0,4,4,2,0,3,4,3,0,0,0,0,0,2,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2
banana,4,5,0,6,4,2,4,0,0,0,0,6,4,0,0,5,0,0,5,0,5,2,0,0,0,0,0,1,0,0,6,6,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,5,0,4,2,0,3,0,2,0,0,0,0,0,0,0,0,1
banjo,2,4,3,4,4,4,4,2,0,3,0,5,4,0,0,5,0,3,2,4,0,4,0,0,5,4,5,5,6,4,0,2,0,6,2,0,0,0,5,0,0,3,0,0,0,0,1,0,4,2,0,1,0,0,4,0,3,0,4,0,0,0,0,0,0,0,4,4
banker,2,3,0,2,0,2,0,1,0,0,2,4,4,0,2,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1,3,2,0,1,0,0,4,2,4,0,3,3,5,0,4,0,1,3,4,4,0,1,0,4,4,1,3,0,0,0,0,0,0,0,0,0,2,2
bar,2,0,0,0,0,3,0,0,4,3,3,4,0,0,0,4,0,3,3,0,3,4,0,3,3,0,0,0,2,0,4,0,0,3,0,0,0,3,5,0,3,0,0,0,3,1,4,3,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0
barbecue,0,0,3,4,4,3,3,3,0,0,3,4,0,0,0,3,5,0,0,3,0,0,0,0,2,0,0,4,0,4,0,5,5,4,0,0,4,0,5,0,0,0,4,4,4,5,4,3,3,5,0,4,0,1,4,0,3,0,4,0,0,0,0,0,0,0,0,3
baseball,0,4,0,5,4,2,0,5,4,3,4,5,4,0,0,3,0,3,2,4,2,2,4,4,4,2,0,5,0,0,1,4,1,5,2,0,0,2,5,0,3,0,4,5,5,4,4,0,4,6,0,3,0,3,4,0,4,0,6,0,0,0,0,0,0,0,1,3
battle,3,4,0,4,3,3,3,0,3,3,3,4,4,3,0,0,0,4,0,0,4,3,5,3,3,2,0,4,2,0,0,6,2,5,3,0,0,0,5,0,3,1,4,4,4,4,4,4,4,6,0,5,0,4,2,3,0,3,0,0,4,0,0,3,4,0,4,3
bay,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,3,2,0,0,1,4,4,4,0,0,0,0,3,3,5,3,4,4,0,0,0,0,0,3,3,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,0,0,5,0
beach,4,5,0,4,4,5,3,0,3,4,2,4,4,0,0,4,6,3,5,4,4,0,0,4,0,0,0,5,0,0,0,5,1,0,2,0,4,3,6,0,2,4,0,1,2,2,0,0,4,2,0,2,0,4,3,0,4,0,4,0,0,0,0,0,0,0,0,4
bed,6,4,3,3,4,3,0,0,1,0,3,5,4,0,0,6,0,3,4,0,3,4,0,0,0,0,0,2,1,0,0,4,2,1,1,0,5,0,5,0,0,0,0,4,4,1,2,0,1,0,0,1,0,2,5,0,0,0,4,0,0,0,0,0,0,4,0,1
bee,2,0,0,0,6,0,6,0,0,0,4,0,0,0,0,5,0,3,0,0,3,0,4,3,0,0,4,5,2,0,0,4,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0
beer,3,0,5,5,4,0,4,3,0,4,4,5,0,0,0,2,0,4,3,0,3,2,2,0,0,0,0,1,0,0,5,5,5,4,2,0,0,0,4,0,0,3,4,4,3,0,3,0,4,4,0,4,0,2,3,0,4,0,4,0,0,0,0,0,0,0,0,4
belch,2,2,3,2,0,3,4,5,3,3,0,2,4,0,0,0,0,0,0,0,4,4,3,5,6,5,0,5,3,0,2,4,6,0,0,0,0,0,2,0,0,5,0,3,2,0,5,4,3,2,0,2,0,1,1,0,0,4,0,0,0,3,0,2,0,0,2,0
belief,0,0,0,0,0,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,2,3,0,0,4,4,3,0,0,5,0,4,0,5,0,0,3,4,4,0,0,0,0,0,0,4,4,3
bell,5,4,3,5,4,3,4,0,0,3,3,5,3,0,0,4,0,3,4,0,5,2,3,5,6,2,5,6,4,0,0,0,1,2,0,0,0,0,4,2,3,3,3,5,6,1,4,0,4,0,0,4,0,4,0,0,4,0,3,0,0,0,0,2,3,0,5,4
bicycle,6,4,3,3,4,2,4,4,3,5,2,6,4,0,0,4,0,3,4,3,4,4,2,2,3,0,1,4,1,0,0,2,0,2,6,0,1,0,4,0,0,4,1,0,0,0,0,0,4,2,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,1,3
big,4,4,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,2,3,0,6,2,0,0,3,0,0,0,2,0,0,0,0,0,0,5,0,0,5,3,3,4,0,5,0,3,0,3,4,0,4,0,4,5,2,4,3,3,0,0,0,0,3,4,0,4,5
bird,6,0,0,4,3,3,6,0,0,0,3,6,0,0,0,4,0,0,3,3,5,2,2,6,5,3,5,0,4,3,2,3,1,1,3,0,3,0,4,2,0,3,0,0,0,0,0,3,3,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,4,3
black,6,0,6,6,4,0,0,0,4,0,1,0,0,4,0,0,4,4,2,4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0,3,3,0,4,0,0,0,3,4
blocked,2,4,4,3,0,4,3,4,1,0,4,4,3,3,3,4,3,3,2,4,0,3,4,2,3,4,3,0,3,0,0,1,0,5,4,0,4,4,4,2,4,4,4,0,4,4,4,5,4,2,2,2,0,4,3,0,5,0,0,5,4,0,4,3,3,0,3,0
blue,6,6,4,6,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,4,0,4,4,2,0,0,0,0,0,4,4
blueberry,5,5,4,6,4,0,5,0,0,0,0,4,4,0,0,2,0,3,2,0,3,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,4,0,4,0,0,0,0,0,0,0,2,1
boat,6,0,0,4,3,0,4,4,0,4,4,5,0,0,0,5,0,3,2,2,3,5,0,0,2,0,0,4,1,0,0,4,0,2,1,0,3,0,5,0,3,4,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0
bonfire,5,6,3,5,5,5,3,4,4,3,2,5,4,0,0,4,6,0,0,0,0,4,5,4,3,3,0,4,3,0,0,5,0,2,0,0,4,0,5,0,0,2,1,4,4,4,4,6,5,5,0,2,0,2,4,4,4,0,4,0,0,0,0,0,0,0,4,4
book,6,3,0,0,3,3,3,0,3,0,2,5,0,0,0,6,0,0,2,4,3,3,0,2,0,0,0,0,0,0,0,5,0,4,0,0,2,3,3,0,0,2,2,0,4,4,2,3,4,2,0,6,0,5,4,0,4,0,4,0,0,0,0,1,0,0,4,1
bought,0,0,0,3,4,0,3,2,0,0,0,0,3,4,3,0,0,0,0,1,2,0,0,1,0,0,0,4,0,0,2,0,0,5,0,0,0,2,4,2,4,4,3,3,4,2,5,4,5,4,4,0,0,4,0,0,0,0,4,1,2,0,0,2,0,5,0,2
