Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
accident,3,3,0,0,0,3,3,0,4,4,3,3,0,0,0,0,3,0,0,0,3,0,0,2,6,0,3,3,3,0,0,0,3,0,3,0,3,0,3,3,3,3,0,0,3,1,5,0,3,1,0,1,0,3,4,0,0,3,0,0,0,0,0,5,2,0,4,4
accordion,4,3,0,0,4,4,3,4,0,4,2,5,4,0,0,5,0,3,2,3,4,4,2,4,5,4,4,6,6,0,0,0,0,6,0,0,0,2,5,0,3,2,0,0,2,1,0,0,2,2,0,4,0,1,4,0,3,0,4,0,0,0,0,0,0,0,0,2
activist,3,5,4,0,4,3,3,0,3,0,3,3,0,0,4,0,0,0,0,0,3,0,4,3,4,0,0,4,0,4,4,0,3,4,1,0,0,0,4,0,0,0,0,3,3,4,0,3,0,5,0,4,0,5,4,0,4,0,4,0,0,0,0,0,5,0,4,4
actor,3,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,0,3,3,4,0,6,0,0,4,0,3,3,0,0,0,0,0,3,3,0,4,3
advantage,4,3,0,0,0,3,0,0,3,6,3,0,0,5,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,3,4,4,3,0,3,4,2,4,3,4,0,0,6,0,6,0,0,3,0,4,0,0,0,0,2,0,0,4,4
advice,0,0,0,1,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,3,0,4,2,4,2,3,4,4,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,4
aggressive,0,0,0,3,0,0,0,0,5,4,0,0,3,0,0,0,4,3,0,4,0,4,0,0,4,0,4,0,4,0,0,0,0,4,4,0,4,0,0,4,5,5,4,0,0,0,3,0,0,4,0,0,0,0,2,0,0,4,2,1,4,4,0,4,5,3,5,5
agreement,3,4,3,0,0,4,3,0,3,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,3,0,0,4,3,4,5,1,0,4,4,3,3,0,0,5,0,5,0,6,3,0,0,0,0,0,0,0,0,2,0,4,4,0
airport,6,5,4,4,4,5,4,5,3,5,2,4,4,0,0,0,0,2,0,0,0,0,3,4,5,0,0,5,0,0,0,4,0,2,0,0,5,1,6,0,0,4,2,1,1,1,1,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
alligator,6,0,4,4,5,5,2,3,5,4,4,5,4,0,0,5,4,4,0,5,1,5,5,0,4,0,0,5,0,0,4,4,5,0,2,0,4,0,5,0,4,3,0,0,0,0,0,0,4,0,0,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,5,4
ambulance,4,6,2,6,2,4,2,4,0,4,2,5,4,0,0,4,0,3,0,0,2,4,5,4,6,1,5,5,4,0,0,5,0,0,0,0,4,2,4,1,2,5,3,0,2,0,3,4,4,4,0,0,0,1,6,0,2,0,2,2,0,0,0,0,0,0,4,4
analogy,3,3,3,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,3,3,3,4,4,3,2,2,3,0,3,2,0,6,0,6,4,0,0,1,0,0,0,0,0,0,0,3,4,4
angry,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,4,0,0,5,0,4,0,0,2,1,4,0,0,4,4,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,5,3,3,0,5,0,6,0,4,0,3,4,4,4,2,4,0,3,5
animosity,3,0,4,0,0,4,3,2,3,0,3,0,0,0,0,0,4,3,0,0,0,4,5,0,0,0,0,3,0,0,0,0,5,4,4,0,0,0,2,0,3,4,0,2,4,4,4,0,0,5,0,5,0,5,4,0,0,4,0,4,5,4,4,0,0,0,4,5
ant,3,0,0,0,0,2,5,0,0,3,4,0,0,0,0,4,3,3,3,4,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,4,0
apartment,5,0,3,0,2,3,0,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0,5,0,0,2,3,0,0,0,0,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,2
apology,3,3,0,0,1,0,3,0,0,0,0,0,3,0,1,0,0,3,0,0,3,5,4,3,0,0,0,4,0,2,0,0,5,1,0,0,0,0,2,0,0,4,0,2,4,3,4,0,4,6,0,6,4,5,5,0,0,2,0,3,0,0,0,1,0,0,2,2
applause,0,0,0,0,1,0,0,6,4,4,0,4,4,0,0,0,0,0,0,0,5,0,2,5,6,2,4,5,4,0,0,0,0,6,0,0,0,0,5,4,2,0,4,4,4,1,5,6,0,6,0,6,0,4,4,0,5,0,4,0,0,0,0,0,0,0,4,4
approached,0,0,0,3,0,0,0,0,4,4,4,4,0,4,3,0,5,0,4,4,5,0,4,3,0,0,3,3,4,6,0,3,0,0,0,0,4,6,0,0,4,3,4,3,4,4,4,4,4,6,4,6,0,6,0,0,4,0,3,0,0,0,0,4,5,0,0,3
apricot,4,5,1,5,3,3,4,0,0,0,0,4,4,0,0,4,0,0,5,4,3,2,0,0,0,0,2,0,0,0,5,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,2
arm,6,0,0,1,3,3,5,0,4,3,3,6,0,0,4,6,0,0,4,0,3,0,3,0,0,0,0,2,2,0,0,0,0,6,0,0,4,0,2,5,3,4,3,0,0,0,0,0,4,0,0,4,0,0,2,0,3,0,2,0,0,0,0,0,0,0,2,4
army,2,4,0,4,0,4,3,0,3,0,3,6,0,0,0,0,0,0,0,0,2,4,4,3,6,1,1,4,2,0,0,4,0,2,0,0,4,4,5,1,4,4,4,0,4,4,4,3,4,4,4,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,4,4
arrested,3,0,4,2,4,2,3,4,1,0,5,4,0,4,4,0,1,4,2,4,0,1,4,4,5,0,0,4,5,6,0,3,0,2,0,0,0,2,4,0,3,5,3,3,4,4,4,4,6,5,5,0,0,4,1,4,0,5,0,1,3,4,4,4,4,0,5,2
artist,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,4,4,0,3,4,0,6,3,0,0,0,0,0,0,4,3,4,4,5,4,4,4,4,0,6,0,6,4,0,4,0,4,0,0,0,0,5,4,0,4,5
asparagus,6,0,0,5,4,3,3,0,0,0,0,4,3,0,0,4,3,3,3,3,4,2,0,0,0,0,0,0,0,0,4,5,2,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
ate,5,5,3,4,3,3,4,3,2,4,4,4,0,0,0,3,5,3,3,0,4,4,0,0,0,1,0,3,3,2,5,1,6,4,0,0,0,4,4,4,4,4,3,0,4,4,0,4,4,4,0,6,0,6,0,0,4,0,4,3,0,4,0,0,0,0,3,0
attribute,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,4
audience,3,3,0,0,0,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,4,0,3,0,0,0,0,4,3,4,0,4,3,0,4,4,0,4,3,4,6,4,4,0,4,5,0,3,0,0,0,0,0,0,0,4,0,4,4
author,0,4,0,3,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,4,4,6,0,4,4,0,0,0,0,0,0,0,0,0,0,5,4,0
avalanche,4,4,4,3,4,5,2,6,4,6,2,5,4,0,0,0,0,4,0,4,2,4,4,4,6,4,2,4,1,4,0,0,0,2,1,0,4,4,5,0,4,4,3,2,4,2,5,4,6,0,0,4,0,3,2,4,0,0,0,2,0,0,4,5,0,0,4,4
awe,4,0,0,0,0,4,3,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,2,0,0,2,2,0,0,0,0,4,0,3,4,0,0,1,4,4,0,6,3,0,5,0,5,4,0,3,0,4,0,0,0,1,4,4,0,5,5
axe,5,4,0,4,4,4,3,0,0,3,3,5,4,2,0,5,0,3,4,4,3,4,4,2,6,1,0,4,2,0,0,3,0,6,0,0,0,3,4,0,1,4,3,0,0,0,5,3,4,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,4
bagpipe,4,2,2,3,4,3,2,4,0,4,3,5,4,0,0,4,2,4,2,4,0,4,2,5,6,4,4,6,6,0,0,4,6,4,4,0,0,0,5,0,0,2,0,0,2,0,1,0,4,4,0,2,0,2,2,0,4,0,4,0,0,0,0,4,0,0,2,4
ball,4,5,3,3,2,3,3,6,4,0,4,6,2,0,0,5,0,4,0,0,3,3,0,0,2,0,0,2,1,0,0,0,0,5,5,0,0,4,3,0,3,4,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
banana,0,4,0,6,4,0,5,0,0,0,0,6,2,0,0,4,0,0,4,2,4,0,0,0,0,0,0,0,0,0,6,6,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0
banjo,0,4,0,4,4,2,4,0,4,0,0,5,4,0,0,4,0,0,0,2,3,3,1,4,4,4,5,5,4,0,0,0,0,6,0,0,0,0,5,0,0,3,0,0,0,0,3,0,4,3,0,2,0,0,3,0,4,0,4,0,0,0,0,0,0,0,1,4
banker,3,2,3,2,1,2,4,0,3,0,0,2,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,2,0,0,0,0,0,4,0,4,0,3,2,5,4,4,0,0,3,4,5,0,2,0,4,4,2,4,0,0,0,0,0,0,0,0,0,0,1
bar,0,0,0,6,0,3,0,0,3,0,3,0,3,0,0,3,0,0,3,0,3,4,0,3,2,3,0,0,4,0,0,0,4,6,1,0,3,5,5,0,3,4,4,3,5,2,4,0,3,4,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,4
barbecue,3,0,0,5,4,3,3,0,0,0,1,4,3,0,0,3,4,0,0,0,0,3,0,0,0,0,0,4,0,0,5,5,5,5,0,0,3,0,5,0,0,0,3,4,4,4,4,0,4,5,0,4,0,0,3,0,4,0,5,0,0,0,0,3,0,0,0,1
baseball,4,6,0,5,5,3,1,6,0,0,2,5,4,0,0,4,0,2,0,0,2,3,4,2,4,0,0,5,0,0,0,4,0,6,2,0,2,0,5,0,3,4,3,4,4,5,3,0,5,6,0,2,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0
battle,0,0,3,3,2,3,3,0,0,5,2,4,0,0,0,0,1,3,0,0,3,4,6,3,6,2,2,4,0,2,0,4,3,4,4,0,4,0,5,0,4,4,4,2,3,3,5,0,6,6,0,4,0,4,0,0,0,4,0,0,0,0,0,3,3,0,4,3
bay,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,2,2,0,0,1,0,0,0,0,0,0,4,3,4,0,4,2,3,0,0,0,0,4,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
beach,5,5,0,4,5,5,3,3,0,0,2,5,0,0,0,4,5,3,4,3,3,0,2,4,0,0,0,5,1,0,0,5,0,0,1,0,4,0,6,0,2,3,0,0,0,2,0,0,2,4,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,1,4
bed,6,3,3,1,4,4,3,0,0,0,0,5,0,0,0,5,0,3,4,3,3,5,0,0,2,0,0,2,0,0,0,4,2,1,2,0,4,0,5,0,0,2,0,5,3,1,0,0,1,0,0,1,0,0,4,0,5,0,6,0,0,0,0,0,0,5,0,0
bee,5,3,0,6,0,0,6,0,0,4,3,0,0,0,0,0,0,0,0,4,5,0,4,3,0,0,5,5,2,0,0,4,0,0,3,0,0,6,4,0,3,0,0,3,0,3,5,0,3,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,1
beer,4,0,0,5,4,0,0,0,3,4,3,5,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,5,5,6,2,1,0,0,0,4,0,0,0,2,3,3,0,3,0,4,4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,4
belch,0,0,3,0,3,5,4,4,0,4,2,0,0,0,0,0,0,4,0,0,5,2,3,5,6,5,0,5,3,0,3,4,6,0,0,0,0,2,2,0,1,4,1,2,2,1,5,2,4,1,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,2,2
belief,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,3,0,2,0,3,2,3,3,4,0,4,0,6,0,0,0,0,3,0,0,0,0,0,4,0,2,4
bell,5,5,0,4,4,3,0,0,0,0,3,5,3,0,0,6,0,3,4,2,4,4,1,5,6,0,5,5,5,0,3,0,1,4,0,0,3,0,5,2,2,3,2,4,4,2,5,3,4,1,0,5,0,4,2,1,5,0,4,0,0,0,0,0,0,0,4,4
bicycle,6,4,0,4,3,3,4,5,4,5,2,6,4,0,0,5,0,2,4,3,4,2,2,2,2,0,0,4,1,0,0,2,0,1,6,0,0,0,4,0,1,4,0,0,0,0,0,0,4,2,0,0,0,1,5,1,0,0,3,0,0,0,0,0,0,0,0,4
