Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
accident,3,4,5,4,4,4,2,3,5,3,5,3,4,3,2,4,4,4,4,3,2,4,4,3,5,2,4,4,4,2,2,4,4,4,4,0,3,5,4,4,3,5,4,3,4,4,4,5,5,4,4,4,4,5,3,4,3,4,3,3,0,2,2,4,2,4,2,6
accordion,6,2,4,2,4,3,2,4,5,4,4,5,4,4,2,4,1,4,2,3,4,3,4,5,5,3,4,5,4,2,2,4,4,5,3,0,3,4,5,2,4,4,2,5,4,4,3,5,4,5,0,4,0,2,4,0,0,0,2,3,0,0,0,0,0,0,4,4
activist,4,3,4,4,2,3,4,5,5,5,4,4,4,4,2,2,0,0,0,3,3,5,4,4,2,3,5,4,3,3,4,3,4,5,4,0,4,3,4,6,4,4,3,3,4,4,2,5,4,5,4,4,4,4,3,2,1,0,4,0,2,0,2,2,4,4,5,4
actor,3,4,4,4,4,3,4,4,4,4,3,5,5,4,4,4,0,2,0,4,3,3,3,2,3,4,4,5,5,5,5,4,5,4,4,0,4,3,4,2,3,4,5,4,4,4,2,3,5,4,5,4,2,4,4,1,2,2,4,0,0,0,2,4,2,3,4,2
advantage,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,5,4,5,2,4,5,3,4,3,4,3,5,4,4,2,4,4,5,4,4,3,5,5,2,4,4,3,0,0,0,2,4,5,4,3,4
advice,3,2,3,0,3,2,2,2,2,1,3,3,4,4,4,2,2,0,0,2,4,4,2,4,0,0,4,4,2,2,3,2,4,4,3,0,4,6,4,4,5,4,3,2,2,4,3,3,4,3,2,4,2,5,3,0,2,2,0,0,0,0,0,0,5,2,2,2
aggressive,5,2,3,4,4,4,4,4,4,4,5,5,4,5,4,4,5,4,0,4,3,2,3,5,5,4,4,4,4,4,4,4,4,5,3,3,4,3,4,4,2,5,2,2,5,4,2,4,4,4,4,4,2,5,6,2,4,2,2,2,4,4,4,4,4,4,4,4
agreement,5,4,3,2,5,4,2,3,4,3,3,2,4,4,4,2,4,4,0,0,4,4,4,4,2,2,2,4,6,4,4,2,2,5,5,0,2,4,4,4,3,2,4,3,5,2,3,4,4,5,2,5,5,5,5,4,3,3,4,2,2,0,2,4,5,2,4,3
airport,2,4,3,4,4,4,4,4,5,5,4,5,4,4,4,4,4,2,1,0,4,3,4,3,5,4,3,4,4,2,0,5,4,4,5,0,4,4,4,4,4,4,4,3,4,4,3,4,4,5,4,1,0,3,4,4,2,2,3,3,0,3,4,4,0,2,5,5
alligator,0,2,4,5,4,4,3,5,2,0,4,4,4,5,4,4,2,2,2,4,2,4,4,0,3,6,0,5,2,0,3,4,4,4,4,0,2,4,4,0,4,4,2,2,4,2,2,2,4,5,1,4,0,2,3,4,1,2,1,0,0,0,4,2,0,2,4,4
ambulance,4,2,4,5,3,4,2,3,4,5,3,4,4,4,2,6,1,2,1,2,2,4,4,4,4,4,4,5,4,2,2,2,2,2,4,0,4,5,4,4,5,5,2,6,5,4,4,5,4,4,2,4,0,1,6,6,2,2,2,0,0,0,2,2,0,2,4,4
analogy,4,4,5,2,4,4,4,2,5,4,4,4,4,5,4,2,4,4,2,2,2,4,3,2,2,3,0,3,3,4,2,2,4,5,5,0,2,5,4,4,4,4,5,2,2,2,4,4,4,4,3,4,0,4,4,0,4,3,3,2,0,3,0,4,4,4,4,2
angry,4,4,5,4,4,4,5,5,4,4,3,4,3,4,4,1,4,4,2,2,3,3,2,4,4,4,3,4,4,4,2,4,4,4,4,0,4,2,2,4,2,4,4,4,4,2,3,0,4,4,2,2,0,4,4,4,1,4,2,4,5,4,4,2,4,2,3,4
animosity,3,5,4,1,4,4,1,1,4,4,4,4,3,4,2,2,4,4,0,2,1,4,3,0,0,0,2,4,3,5,2,0,4,4,4,0,2,5,4,5,3,4,2,5,3,3,3,4,4,4,4,3,4,5,4,2,0,4,0,0,2,0,0,0,2,0,3,5
ant,2,4,3,4,4,3,2,6,5,3,4,4,5,5,4,4,5,0,0,4,2,2,4,2,4,4,1,5,2,2,5,4,4,5,3,0,5,3,4,2,4,5,4,3,2,2,2,3,5,4,3,4,3,4,2,2,0,4,4,0,3,2,0,4,1,3,4,4
apartment,3,5,4,4,3,4,4,4,4,4,1,4,4,2,4,4,4,3,2,3,3,1,2,4,2,3,3,4,0,2,3,4,4,3,4,0,4,4,4,4,4,4,3,4,4,4,2,4,5,4,1,5,1,4,2,0,3,0,2,0,0,2,0,0,0,0,2,0
apology,5,4,4,0,4,2,3,2,4,4,5,4,4,4,2,0,0,2,0,0,3,4,3,4,2,0,4,4,4,5,2,0,4,4,3,0,2,5,4,3,4,4,2,4,4,3,4,2,5,5,2,5,4,5,2,0,2,0,3,2,0,0,2,0,5,0,4,3
applause,2,5,4,1,4,2,2,4,4,4,4,4,4,2,2,2,1,0,0,0,4,2,2,4,6,4,4,5,4,4,5,4,4,5,4,0,1,2,4,4,5,4,2,4,4,2,4,4,4,4,1,5,4,4,6,0,2,0,3,0,0,0,2,4,0,0,4,4
approached,4,4,5,5,4,4,2,4,6,5,4,4,4,2,3,3,4,4,5,2,4,2,2,3,2,4,4,5,3,4,4,4,6,5,4,0,4,4,4,4,4,4,4,4,4,3,4,5,5,4,5,4,0,6,4,0,0,0,4,4,4,2,4,4,5,6,3,2
apricot,0,5,2,5,4,2,4,2,3,1,2,4,4,5,4,2,3,0,2,3,2,2,0,0,0,0,2,2,1,2,4,5,4,4,6,0,2,2,4,2,4,2,2,5,3,1,2,2,1,2,2,4,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,2
arm,4,1,3,4,5,3,2,2,4,4,4,4,2,3,4,4,0,3,3,1,3,4,2,0,2,2,4,5,3,1,4,4,2,4,4,0,3,5,4,2,4,4,4,2,4,3,4,4,4,4,3,5,5,4,4,4,2,0,3,0,0,0,0,2,0,0,4,3
army,2,4,4,4,5,2,2,4,5,5,4,5,4,3,1,4,4,4,2,4,2,2,4,2,4,4,3,4,4,2,2,3,3,4,4,0,4,5,4,4,3,4,3,2,5,4,4,4,4,5,1,4,4,4,5,2,0,1,0,0,0,0,1,0,3,0,5,3
arrested,4,4,4,4,4,2,3,4,1,4,4,3,2,4,3,2,4,4,3,4,4,3,4,3,3,4,4,4,4,4,2,4,4,3,2,2,5,2,4,3,4,4,2,3,3,4,2,4,4,5,4,5,0,4,4,1,1,0,0,4,4,4,3,2,4,3,4,0
artist,2,4,4,5,4,2,4,4,4,4,4,4,4,4,3,4,0,3,2,3,3,2,5,2,3,3,3,5,2,4,5,4,4,4,4,0,3,4,3,4,4,4,5,4,4,4,3,3,5,5,3,5,4,5,4,4,0,2,4,0,0,0,4,4,3,2,4,3
asparagus,0,4,2,4,4,3,2,2,4,3,6,4,3,5,4,2,2,2,4,3,3,2,3,0,2,2,0,0,2,3,4,5,2,4,2,0,2,2,4,2,1,2,4,5,4,2,5,2,4,2,1,0,0,1,4,0,2,0,0,0,0,0,0,0,0,2,1,0
ate,5,4,4,4,5,4,2,4,6,4,4,4,0,4,5,2,4,4,4,5,4,3,2,4,4,4,4,5,4,4,4,4,4,5,4,0,4,4,3,4,4,4,4,4,4,3,1,4,5,4,5,4,0,5,4,0,2,0,4,3,3,5,4,2,5,4,4,1
attribute,5,6,4,2,4,3,3,1,4,4,2,3,5,4,5,5,2,4,4,3,3,3,2,2,4,4,2,5,4,4,4,4,4,5,5,0,4,4,4,4,2,4,5,5,4,4,2,5,4,4,1,3,1,3,5,2,0,1,0,0,0,3,2,4,0,0,5,6
audience,4,4,4,3,4,3,2,6,4,4,3,4,3,4,4,4,4,4,3,2,3,3,3,4,0,4,4,5,2,2,2,3,4,4,4,2,2,5,4,4,4,4,4,3,4,5,3,5,5,5,3,4,4,5,5,2,4,0,2,0,0,0,0,2,3,2,5,3
author,2,5,4,5,4,1,4,2,4,2,4,4,5,3,2,2,4,3,3,0,2,3,4,2,4,3,0,5,5,4,4,4,4,4,2,0,3,5,5,4,4,3,4,3,3,4,4,4,4,6,4,4,3,6,4,4,0,3,0,3,4,0,2,4,4,4,4,2
avalanche,2,4,4,4,4,5,4,2,4,4,3,5,4,4,2,4,3,4,2,4,3,4,4,3,4,2,0,5,2,4,4,4,5,4,4,0,4,4,3,4,3,4,1,1,4,3,5,5,5,3,3,4,3,3,4,4,3,5,0,0,0,0,0,2,0,2,4,2
awe,2,4,4,2,4,5,2,4,4,4,4,4,5,2,3,2,4,4,1,3,2,4,4,2,4,3,4,5,4,4,4,2,4,4,4,0,2,5,3,2,5,4,1,3,5,4,4,3,4,4,2,5,4,5,4,3,4,0,2,2,2,0,4,3,3,0,4,5
axe,2,4,4,4,5,2,4,4,4,4,3,4,4,4,2,4,2,0,4,4,3,2,4,2,4,4,5,4,4,4,4,5,4,5,5,0,3,4,4,4,4,4,4,4,4,2,1,4,4,4,1,4,1,5,3,1,0,3,0,0,0,2,0,0,0,0,2,2
bagpipe,2,2,4,2,4,4,2,4,4,5,4,4,3,2,4,4,4,2,0,4,4,5,4,2,5,4,4,6,4,2,1,5,5,6,4,0,4,4,4,2,4,4,3,4,4,4,4,4,4,5,2,4,2,2,0,2,0,0,2,2,0,2,0,2,0,0,5,3
ball,4,4,3,3,4,3,2,3,4,4,4,4,4,4,4,5,2,0,4,2,3,3,0,2,2,2,2,4,2,3,1,4,5,4,4,0,3,5,4,4,4,5,3,3,5,0,3,5,3,4,3,5,2,2,4,5,2,3,2,0,0,0,0,2,1,2,6,4
banana,4,4,2,4,4,2,2,4,5,4,3,5,2,5,1,5,2,0,0,3,4,4,2,0,0,2,1,2,2,2,5,5,4,5,3,0,2,4,2,4,4,4,4,2,5,0,2,4,0,2,2,4,0,3,2,0,0,0,2,0,0,0,0,0,0,0,2,2
banjo,2,4,5,4,5,2,5,3,4,3,4,4,4,4,4,3,0,1,0,1,2,2,2,4,4,4,2,5,4,4,2,2,5,4,4,0,2,4,4,2,4,4,2,2,4,4,1,4,2,5,0,4,0,4,2,0,0,0,6,0,0,0,0,2,0,0,4,4
banker,3,2,4,3,4,3,0,4,4,4,4,4,4,5,4,4,0,0,4,4,4,2,4,3,5,2,4,5,5,4,4,3,4,5,4,0,4,4,4,2,2,2,5,2,4,2,2,4,4,5,2,4,2,4,4,2,0,3,2,2,2,4,0,2,2,4,4,3
bar,3,4,4,5,4,1,3,4,4,5,3,6,4,4,4,2,3,3,2,0,3,4,2,2,6,4,3,6,4,2,2,4,4,5,4,0,6,4,4,5,4,4,2,4,4,4,4,2,4,4,2,3,4,4,5,2,2,2,5,0,3,0,2,5,3,0,5,4
barbecue,5,4,4,5,3,4,2,1,4,6,4,6,2,4,2,2,2,3,2,2,2,2,2,2,2,0,0,4,4,2,4,4,4,4,4,2,3,4,4,3,2,2,4,4,4,4,5,4,2,4,2,5,2,2,3,3,0,0,4,0,0,0,0,2,0,0,3,4
baseball,2,4,4,4,5,2,4,4,4,5,4,5,4,4,4,2,0,2,0,5,4,3,4,5,3,4,2,5,4,3,1,4,4,4,5,0,4,3,4,2,3,4,4,4,5,4,4,5,4,5,6,2,0,4,6,3,3,0,0,0,0,0,0,4,0,0,5,2
battle,3,5,4,3,4,4,2,3,4,4,4,5,4,5,3,2,3,2,2,2,3,3,4,2,5,5,4,5,4,2,4,5,2,4,4,0,3,4,4,4,4,4,3,4,4,4,4,4,5,4,4,5,4,4,4,4,2,2,4,4,0,0,2,4,4,2,4,4
bay,2,4,4,5,4,3,2,2,4,2,4,5,4,4,4,4,4,2,2,3,5,4,2,2,3,2,4,4,3,2,4,4,5,3,4,0,5,4,4,4,5,4,4,5,4,5,2,5,5,5,4,5,0,4,4,3,0,0,0,0,0,0,2,0,0,3,4,4
beach,4,4,2,4,4,4,2,2,3,6,2,5,4,3,3,3,4,3,2,0,2,2,3,2,0,4,4,4,5,0,4,4,3,4,4,0,4,4,4,3,2,4,0,4,4,2,4,5,5,4,4,3,0,4,4,2,2,0,4,0,0,0,0,1,2,2,0,2
bed,0,4,4,4,2,5,3,2,5,4,5,5,3,2,4,6,4,0,2,2,4,2,2,4,3,2,0,4,3,4,2,4,4,4,5,0,4,4,4,4,4,4,2,4,5,3,4,5,3,5,2,5,2,4,3,0,0,0,3,0,0,0,0,0,2,0,4,4
bee,0,2,5,4,5,1,3,4,5,4,3,5,5,3,4,4,2,2,0,2,4,0,4,0,2,2,4,5,0,3,4,5,4,4,4,0,4,3,5,4,2,4,4,2,4,2,4,3,4,5,4,4,0,5,4,0,4,2,4,0,0,0,0,0,0,0,2,2
beer,4,4,5,4,4,1,4,4,4,4,6,4,4,4,4,4,4,5,0,0,1,2,5,2,4,3,3,5,4,3,4,4,5,4,4,0,5,4,4,2,3,4,4,3,4,4,4,4,5,5,2,2,0,5,4,1,1,0,4,2,2,2,0,3,0,0,2,4
belch,0,1,2,2,2,0,3,2,3,4,3,2,2,4,2,0,0,3,0,0,2,0,4,4,4,3,2,4,4,0,0,4,5,2,4,0,4,2,4,4,3,3,2,2,3,2,3,4,4,2,0,4,2,2,0,2,0,2,0,0,0,0,0,2,0,0,1,0
belief,2,3,4,2,3,3,1,0,4,4,3,3,5,4,3,2,2,0,0,2,2,3,4,2,5,2,2,2,4,4,4,3,4,4,5,2,2,4,4,5,4,3,3,4,4,4,4,2,4,4,2,4,4,5,4,5,2,2,2,2,0,2,4,2,4,0,4,4
bell,2,5,4,4,4,2,1,2,4,4,1,5,5,4,3,4,4,0,4,4,4,5,5,3,2,4,3,5,4,4,4,5,4,4,5,0,3,5,5,4,4,4,4,4,4,4,2,3,5,4,2,4,2,4,4,2,0,0,2,0,0,0,0,2,0,3,6,4
bicycle,4,4,5,4,3,2,3,4,4,4,6,5,4,3,3,5,4,3,2,4,3,4,4,0,4,2,4,4,4,0,0,4,2,4,5,0,1,4,4,4,4,4,2,4,5,2,2,3,5,5,2,0,0,4,5,3,2,0,2,0,0,0,0,0,1,0,1,4
big,2,4,4,5,4,4,2,4,5,2,4,5,4,4,4,4,4,2,5,4,4,4,4,2,3,4,5,2,4,5,2,4,4,4,5,2,3,4,4,2,4,4,4,5,4,4,4,4,4,4,4,4,2,4,4,2,2,4,4,2,3,2,3,3,5,3,5,3
bird,2,4,5,2,4,3,4,5,4,4,5,4,4,4,4,4,4,0,0,4,3,0,4,3,5,2,4,5,4,4,3,4,4,3,5,0,4,4,4,2,4,5,3,3,5,4,4,4,5,5,2,4,3,4,4,3,2,4,3,0,0,1,0,5,2,0,4,4
black,2,3,4,4,4,2,2,3,4,2,5,5,2,4,4,3,4,4,4,4,0,3,4,4,2,4,4,4,5,5,1,2,4,3,4,3,5,4,2,2,4,4,4,4,3,4,4,3,3,5,4,2,0,4,5,2,2,4,3,4,4,3,4,2,4,4,4,5
blocked,4,4,4,4,4,4,4,3,4,4,4,5,2,2,2,5,4,4,4,4,4,3,4,4,4,3,4,5,4,4,5,4,4,6,1,0,4,4,5,4,4,3,4,3,3,5,2,4,5,4,4,4,0,4,4,2,0,1,2,4,4,4,4,3,4,4,4,2
blue,2,4,4,5,2,2,4,2,4,4,3,4,0,3,2,0,0,3,0,1,2,0,3,2,1,5,6,4,2,2,0,2,4,4,4,4,3,4,2,4,3,4,3,2,4,4,2,3,5,4,4,2,3,4,4,0,2,4,4,4,3,2,5,4,4,3,4,4
blueberry,4,4,4,4,2,3,3,2,4,2,3,2,3,4,3,4,0,2,3,2,4,2,3,0,2,0,0,4,0,0,4,4,4,2,5,0,3,2,4,4,4,2,2,1,3,3,1,2,3,2,2,4,2,2,2,0,3,0,4,0,0,0,0,0,0,0,0,3
boat,5,5,4,4,5,4,2,4,4,5,2,4,4,4,4,3,1,2,4,0,2,4,2,2,4,4,4,5,4,0,2,4,2,4,4,0,4,5,4,4,4,4,2,2,5,4,3,2,5,4,4,2,0,2,4,2,6,0,3,0,0,0,3,0,0,0,4,2
bonfire,5,4,2,4,5,4,1,3,5,4,5,4,4,2,4,2,3,4,0,2,4,0,4,6,4,3,2,5,6,1,4,4,4,5,4,0,4,4,4,2,3,2,3,3,4,2,4,5,4,5,0,4,0,2,2,4,0,0,4,0,0,0,0,2,0,0,4,3
book,3,4,3,4,4,4,4,4,4,5,4,4,4,4,2,6,0,0,3,2,3,2,3,2,0,2,2,4,3,2,4,5,4,4,5,1,4,4,4,4,3,4,3,3,3,4,4,4,4,4,2,4,1,5,4,0,2,0,2,2,0,0,3,4,4,1,4,4
bought,4,4,4,5,4,4,2,5,4,5,4,4,3,4,4,5,4,3,4,3,3,3,4,4,4,4,4,5,4,6,4,5,4,4,5,0,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,5,0,5,4,4,4,2,3,3,4,4,2,4,5,5,4,4
boy,2,5,5,4,5,4,4,3,4,4,4,5,4,4,4,3,3,2,2,4,4,4,4,2,4,5,4,4,4,2,4,4,4,5,4,0,3,4,5,4,3,4,5,5,4,2,4,4,5,4,4,3,0,4,4,0,1,0,0,0,0,0,0,3,0,0,2,3
bread,5,4,4,4,4,3,4,1,4,2,2,5,2,4,2,4,3,0,2,2,4,1,4,0,0,0,0,4,4,0,5,4,4,4,3,0,2,4,4,4,2,2,2,4,2,2,2,4,1,5,1,2,2,4,2,0,0,0,2,0,0,0,0,0,0,1,0,2
bribe,4,4,5,0,2,4,2,4,5,2,4,5,3,2,4,0,2,3,0,3,2,4,4,2,4,3,3,4,3,4,0,2,4,5,3,0,2,3,4,4,4,5,2,4,3,2,4,4,4,5,4,4,4,4,5,2,2,2,2,0,4,0,1,2,2,0,5,3
bridge,4,4,4,3,4,3,2,4,4,4,3,3,4,4,2,3,2,2,4,3,2,3,4,2,4,4,4,5,3,5,2,4,5,5,4,1,4,5,3,4,4,4,2,4,5,4,4,3,5,5,3,5,2,4,5,3,0,0,0,0,0,0,0,0,0,4,3,4
broccoli,2,3,3,4,4,4,2,4,4,4,3,4,4,4,2,2,4,0,2,4,1,0,0,0,0,0,0,2,2,2,5,4,4,4,4,0,3,5,4,4,4,2,2,4,4,4,1,1,5,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
broke,2,4,4,4,4,2,4,4,2,4,2,2,2,2,3,2,4,4,4,4,3,4,4,4,4,4,5,4,6,4,4,4,4,2,4,0,5,4,4,4,4,4,2,4,4,4,3,4,5,4,4,2,0,4,3,4,2,2,0,4,4,4,4,3,4,4,2,4
bugle,3,3,4,4,4,2,2,3,4,4,4,4,4,4,4,4,4,2,2,2,4,1,2,3,5,4,4,5,4,4,2,4,4,4,4,0,4,3,4,2,4,4,2,4,4,2,4,4,3,3,5,3,0,5,4,0,4,2,0,2,0,0,0,4,0,6,5,4
built,4,4,3,4,5,5,2,4,5,4,4,4,3,4,5,2,4,2,4,4,4,2,3,2,4,4,4,4,3,4,4,4,5,5,5,4,4,4,4,5,4,5,4,2,3,4,4,5,5,5,4,4,0,5,3,1,4,2,5,2,3,4,3,4,5,5,5,4
bus,4,4,2,4,4,4,2,4,4,4,4,5,4,4,2,4,4,0,0,0,4,2,2,3,4,2,3,5,3,3,0,4,5,4,4,0,5,4,4,3,4,4,2,4,4,2,5,4,5,5,3,2,2,4,3,4,2,4,3,0,0,0,0,0,0,0,4,2
business,5,4,4,4,2,3,2,4,4,3,3,3,3,4,4,3,4,4,0,0,4,4,3,0,0,0,6,5,3,3,2,2,4,4,4,0,3,4,4,4,3,4,4,4,4,4,4,3,4,5,4,4,5,5,4,0,2,0,2,2,0,0,2,0,3,1,4,2
businessman,4,4,4,4,5,4,2,4,4,4,3,4,4,4,4,2,0,3,0,0,2,1,5,2,2,4,4,4,2,4,5,4,4,5,2,0,2,5,4,2,4,4,4,4,4,4,4,3,2,5,4,2,0,4,4,2,2,3,3,2,1,0,0,2,2,0,4,2
butterfly,4,4,4,4,4,2,2,4,4,4,4,5,3,4,2,4,3,2,4,0,4,1,3,0,0,2,2,2,3,4,1,2,4,4,2,0,4,5,4,2,4,4,4,2,2,2,3,4,4,2,4,4,2,5,4,0,3,0,0,2,0,0,0,2,0,0,4,3
cab,3,4,5,3,4,4,2,3,4,1,2,4,4,4,4,4,4,2,0,2,3,3,4,4,3,2,4,4,4,2,2,5,3,4,4,3,5,4,4,5,4,4,4,4,4,2,4,3,4,5,4,5,2,4,5,2,3,0,5,5,0,0,0,2,0,3,5,4
cabbage,2,2,2,2,5,3,3,2,4,0,4,5,4,4,1,4,0,0,2,4,2,1,2,0,2,0,4,2,0,0,4,4,4,3,2,0,3,3,4,3,4,4,4,4,3,1,2,2,4,4,0,3,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,2
