Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
accident,4,3,4,4,4,6,4,4,4,4,4,4,5,0,0,4,6,0,3,0,4,4,5,0,5,0,0,4,4,0,0,4,4,5,4,0,4,4,2,4,4,5,5,1,4,1,5,4,0,4,0,5,0,5,5,6,0,2,0,4,4,0,4,5,4,0,5,4
accordion,4,4,5,4,5,5,5,3,4,4,4,5,5,5,0,5,0,4,0,0,4,5,1,5,6,2,4,5,6,0,0,2,0,6,4,0,4,4,4,0,4,4,0,4,4,5,0,0,4,5,0,4,0,4,4,0,4,0,5,0,0,0,0,0,0,0,4,0
activist,4,5,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0,4,4,4,4,2,0,0,5,4,4,4,2,4,4,2,0,4,5,4,4,4,5,2,2,4,5,4,5,6,6,0,5,0,5,5,4,4,0,4,4,3,0,0,4,5,0,5,4
actor,4,5,4,3,4,4,4,4,0,5,5,4,4,0,0,4,4,4,0,0,4,3,4,4,0,6,0,5,2,4,3,4,4,6,5,0,4,4,4,3,4,4,4,4,4,4,3,4,0,5,0,6,0,5,6,0,0,0,0,0,0,0,0,4,5,6,4,4
advantage,4,4,4,4,4,5,5,5,0,5,5,4,4,4,4,4,5,4,4,0,6,4,4,0,0,0,0,5,0,4,4,4,4,4,5,0,4,4,2,5,4,4,4,4,5,4,4,4,5,5,0,5,4,5,6,4,4,5,5,0,0,0,4,2,5,5,5,5
advice,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,0,4,0,4,0,0,4,5,5,0,0,5,2,4,2,4,5,4,4,2,5,4,6,6,0,5,0,5,6,0,4,0,4,0,0,0,0,1,5,4,4,2
aggressive,4,5,4,4,4,5,4,3,5,5,2,4,4,4,0,4,5,4,0,5,2,4,4,5,5,5,4,5,4,4,4,4,5,4,4,0,4,4,4,4,4,4,4,5,4,4,4,4,4,5,0,4,0,5,2,5,0,3,4,4,5,4,4,4,5,4,5,5
agreement,4,4,4,4,4,4,4,0,2,4,4,2,5,0,0,0,0,0,0,0,4,4,1,4,0,0,0,4,0,3,0,0,5,4,1,0,2,4,2,4,4,4,5,2,5,4,4,4,4,6,0,6,4,6,4,0,4,0,5,0,0,0,0,0,4,0,4,3
airport,6,5,4,2,5,5,3,5,3,0,0,4,5,0,0,2,0,0,0,0,0,0,2,2,5,0,0,4,0,0,0,5,0,0,2,0,5,5,6,2,5,5,0,4,5,2,4,0,5,5,0,1,0,0,5,0,3,0,2,0,0,0,0,0,0,0,2,4
alligator,4,2,4,5,5,5,2,0,4,0,5,6,4,0,0,2,0,4,0,5,0,5,2,0,5,0,0,2,0,2,4,4,4,0,0,0,2,4,5,0,2,4,0,0,2,0,0,0,4,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,4,2
ambulance,6,5,4,5,4,5,4,6,2,5,4,5,4,0,0,2,4,4,0,0,4,5,5,5,6,5,6,6,2,0,0,4,0,0,0,0,2,5,5,2,4,5,5,2,4,2,5,5,5,5,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,5,4
analogy,5,4,3,4,4,0,5,4,4,5,5,4,4,0,0,4,4,0,0,0,5,0,4,0,0,4,0,4,0,2,4,4,4,5,4,0,2,6,4,4,0,4,0,3,4,1,4,4,4,4,0,6,4,5,5,0,4,0,0,0,0,0,0,0,5,6,5,4
angry,4,0,4,3,2,2,2,4,5,4,2,2,0,5,5,4,5,0,0,4,0,2,5,3,4,4,4,5,4,5,2,4,4,2,1,0,0,4,0,2,4,5,1,4,4,4,2,0,4,5,0,4,0,6,4,4,0,5,5,5,5,4,5,4,5,4,5,5
animosity,4,0,4,2,2,5,3,2,4,4,2,3,4,0,0,0,0,0,0,0,4,5,4,2,0,4,0,4,0,2,0,0,4,3,2,0,2,4,2,4,4,4,2,2,4,4,4,5,5,5,0,4,4,5,2,5,0,5,0,4,5,4,4,0,4,0,5,4
ant,4,4,0,4,4,6,6,5,4,6,5,6,0,6,0,4,0,0,6,0,5,2,0,0,0,0,0,4,0,5,4,4,0,5,5,0,4,4,5,4,4,4,5,4,4,5,5,4,0,4,0,5,0,5,4,0,4,0,0,0,0,0,0,0,4,0,4,0
apartment,6,4,3,4,4,0,4,0,0,0,0,5,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,4,5,5,0,2,4,0,5,5,0,4,4,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0
apology,4,4,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,4,3,2,4,0,0,0,5,2,2,0,0,5,2,0,0,0,0,2,3,3,5,4,2,4,4,4,5,5,6,0,6,4,5,5,0,3,0,0,0,0,0,0,0,2,0,2,0
applause,4,2,0,0,0,0,0,6,4,5,4,2,2,0,0,2,0,0,0,0,0,0,0,6,5,0,2,5,1,0,0,0,0,6,0,0,2,0,4,2,2,2,4,4,5,4,5,5,4,6,0,5,4,2,2,0,4,0,4,0,0,0,0,0,4,0,4,2
approached,4,4,4,4,4,4,4,4,4,4,5,4,3,5,4,0,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,5,4,0,4,5,4,4,5,5,5,4,5,5,4,5,5,5,5,6,0,5,6,0,5,0,5,4,4,0,4,4,5,5,0,0
apricot,5,5,2,5,4,0,5,0,0,0,0,4,4,0,0,2,0,0,4,2,4,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,2
arm,4,0,0,4,4,0,0,4,4,0,3,5,0,0,4,5,0,0,0,0,4,0,5,0,6,0,0,4,0,4,3,4,0,5,0,0,2,5,4,5,5,5,2,4,4,0,5,0,0,5,0,5,0,4,5,0,0,0,0,0,0,0,0,0,4,0,5,0
army,3,4,4,4,4,4,5,6,3,4,4,5,4,0,6,0,0,0,5,0,5,2,4,0,4,0,0,5,0,2,0,5,0,1,4,0,4,4,4,0,3,5,2,0,5,4,5,4,0,5,0,5,0,5,4,0,0,0,0,0,0,0,0,0,4,0,4,3
arrested,5,4,4,4,3,5,4,4,2,5,4,5,0,5,5,1,4,5,4,4,5,4,4,4,5,2,4,4,4,5,0,2,0,1,0,0,5,4,5,4,4,5,4,2,4,5,4,5,5,4,6,6,0,5,0,4,0,0,0,4,5,4,5,4,5,5,5,0
artist,4,0,0,4,4,0,4,4,4,4,5,4,0,0,5,4,0,4,3,4,4,4,4,4,4,0,0,4,4,2,5,4,4,5,4,0,2,5,4,5,4,4,4,2,4,5,4,4,4,5,0,5,0,6,6,0,4,0,5,1,0,0,0,5,5,0,5,4
asparagus,6,5,0,5,5,4,4,0,0,0,0,5,4,0,0,4,0,4,4,5,4,1,2,0,0,0,0,0,0,0,5,5,2,0,0,0,2,0,3,2,0,0,2,2,0,0,4,0,1,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0
ate,4,4,4,4,4,4,4,5,4,4,4,5,0,3,4,4,5,4,4,4,4,4,4,4,5,0,5,5,4,4,4,4,5,4,5,0,4,5,4,4,4,5,5,4,4,4,5,5,5,5,0,5,0,6,6,0,3,0,5,5,4,4,4,4,5,5,5,0
attribute,4,0,0,0,6,0,0,4,5,5,4,4,4,0,5,5,4,1,5,0,4,4,4,4,5,0,0,4,4,5,5,4,5,5,6,0,4,5,4,4,0,3,4,4,5,5,5,5,0,5,0,5,0,6,4,4,0,0,6,0,0,0,0,0,4,4,5,4
audience,5,4,4,4,4,4,4,4,4,4,5,0,0,0,0,0,0,4,0,0,4,4,1,4,0,0,4,5,0,5,4,4,5,5,4,0,2,4,4,4,4,4,4,5,4,4,4,4,4,6,0,5,3,5,5,0,5,0,4,0,0,0,0,2,5,6,4,4
author,2,4,3,5,4,0,3,0,4,5,4,3,4,0,0,4,0,0,0,0,4,0,4,5,0,0,0,4,2,4,4,2,4,4,5,0,1,4,4,5,2,4,4,4,4,5,4,5,4,5,0,6,0,6,5,0,4,0,4,0,0,0,0,4,0,5,4,0
avalanche,4,3,4,4,5,4,0,4,4,6,4,4,4,0,0,0,0,4,0,4,3,4,4,2,5,0,0,4,0,0,0,0,0,0,0,0,2,5,5,0,4,4,4,2,4,2,5,5,6,1,0,4,0,4,4,5,0,0,0,0,0,0,2,5,0,0,5,6
awe,2,5,5,4,5,4,4,4,4,4,3,2,4,0,0,0,0,4,0,0,4,0,1,0,0,0,0,4,0,0,2,4,2,2,0,0,2,5,4,3,4,4,2,2,4,4,4,4,4,3,0,4,4,5,4,2,4,0,4,2,0,0,4,5,5,0,5,4
axe,5,5,0,5,4,4,3,0,4,4,0,5,4,0,0,5,5,2,0,6,3,6,5,4,4,0,0,5,0,4,0,2,0,6,0,0,4,4,4,1,2,4,0,5,4,3,4,3,5,4,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,4,0
bagpipe,3,2,4,4,5,4,4,6,5,0,4,6,4,0,0,5,3,0,0,0,2,4,2,5,6,6,4,6,6,0,0,4,6,2,4,0,0,0,5,0,0,4,0,2,5,0,2,0,1,4,0,4,0,2,4,0,3,0,3,0,0,0,0,0,0,0,5,3
ball,6,4,0,5,4,0,4,4,4,5,4,6,0,0,0,5,0,0,6,3,4,0,2,0,4,0,0,4,0,0,0,0,0,5,5,0,4,5,2,2,4,4,2,4,5,0,3,5,3,4,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0
banana,5,4,5,5,5,0,4,0,0,0,0,5,2,0,0,4,0,2,6,0,4,2,0,0,0,0,0,0,0,2,6,6,5,2,0,0,2,4,3,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0
banjo,4,4,4,5,5,2,4,0,4,0,0,5,3,0,0,4,0,0,0,4,5,4,0,4,5,4,5,6,6,4,0,2,0,6,2,0,3,4,5,0,0,3,0,0,4,3,4,0,4,5,0,5,0,0,3,0,4,0,4,0,0,0,0,0,0,0,4,2
banker,4,4,0,0,2,2,4,0,2,0,3,2,0,0,0,3,0,0,0,0,0,2,0,4,0,0,0,4,0,0,4,0,0,1,0,0,2,4,4,3,0,0,5,4,4,4,0,0,4,5,0,0,0,5,5,0,2,0,2,0,0,0,0,0,0,0,4,1
bar,5,0,3,4,4,4,6,3,3,4,4,5,0,0,0,3,4,6,6,0,4,4,4,5,5,6,0,5,0,5,4,4,5,4,4,0,4,4,5,3,4,4,4,4,4,5,5,0,5,6,0,5,0,4,4,0,0,0,0,0,0,0,0,0,4,0,5,5
barbecue,4,4,4,4,4,4,0,0,0,0,0,4,4,0,0,2,5,0,0,0,4,4,0,0,2,0,0,4,0,0,5,6,0,5,0,0,2,0,5,4,0,2,2,4,5,5,4,3,3,5,0,4,0,0,2,0,6,0,5,0,0,0,0,0,0,5,0,2
