Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
accident,5,"I need the ""thing"" to make an assessment! Please provide the subject you'd like me to evaluate.",I need more context to answer your question. What thing are you referring to?,I'm ready when you are. What's the thing?,"I'm ready to give my answer, but you haven't told me what ""this thing"" is. Please provide more context, and I'll respond with a number from 0 to 6.",I can't answer this. You haven't provided the thing to consider its size.,"I'm happy to provide an answer, but I need to know what ""this thing"" refers to. You haven't specified what ""this thing"" is, so I'll assume you want a general response.

5","I'm not sure what ""thing"" you are referring to. Please provide more context or information about what you are asking about, and I'll do my best to provide a response.

If you'd like, I can try to respond with a number anyway, but I want to clarify that I'd be making a completely uninformed guess. Would you like me to do that?","I'm happy to help, but I don't see any ""thing"" to evaluate. Please provide more context or describe the ""thing"" in question.",4,"I'm not provided with the 'thing' to consider. Please provide the thing you'd like me to evaluate, and I'll respond with a number from 0 to 6.",5,"Unfortunately, I don't see you provided the ""thing"" in question. Could you please provide more context or specify what ""thing"" you'd like me to assess?",I'm ready when you are. What's the thing?,"I'm ready to respond with a number when you tell me what ""this thing"" is. What is it?",4,4,"I'm happy to answer, but I don't know what ""this thing"" refers to. Could you please provide more context or clarify what you are asking about?","I need to know what ""this thing"" refers to. Please provide more context or information about the object in question.","I need more context or information about what ""thing"" you are referring to in order to provide an answer.","Since no ""thing"" was provided, I'll assume a generic or hypothetical thing. For such, there's no inherent indication of weight bias due to accident, so I'd rate it as 0.","An accident isn't typically thought of as having weight, as it's an event rather than a physical object. So, the answer would be 0.",5,2,4,0,"I need to know what ""this thing"" is. Please provide the noun or concept you'd like me to evaluate.",4,"This conversation has just started. You haven't mentioned a ""thing"". Please provide the thing you'd like me to evaluate.",0,6,5,4,6,6,0,4,4,4,1,3,5,5,0,3,0,5,"Without knowing what ""this thing"" refers to, I'll wait for further context. What is ""this thing""?","I'm happy to play along, but I don't see a ""thing"" to evaluate. Please provide the thing you'd like me to assess, and I'll provide a number from 0 to 6.

(Please go ahead and provide the thing, and I'll respond with just the number)",3,"You haven't mentioned the ""thing"". Please provide the context or the thing you are referring to.",4,0,4,2,4,0,4,0,0,0,0,0,6,2,"This is the first request. I need to understand what ""this thing"" refers to in order to provide a response. Please provide more context or clarify what ""thing"" you are referring to.",4,0
accordion,6,4,3,2,5,4,3,6,2,4,4,6,4,This conversation has just started. You haven't provided an image or description of the thing you'd like me to evaluate. Please provide more context so I can respond with a number from 0 to 6.,0,4,0,0,3,1,6,4,0,5,5,4,6,6,4,2,0,4,5,6,5,0,4,6,4,0,4,4,0,3,3,3,6,4,3,4,0,2,0,0,4,0,4,0,5,0,0,0,0,0,0,0,2,2
activist,4,"Since there's no context provided regarding what ""this thing"" refers to, I'll base my answer on a general consideration of instances or concepts typically associated with the term ""activist."" In a broad interpretation where ""this thing"" could refer to actions, movements, or materials surrounding social activism, the visual representation can vary widely. However, common visual elements like buttons, signs, and clothing used by activists are often designed to attract attention and may incorporate bright colors.

Without a specific context, I lean towards a moderate presence of visually light or bright elements, knowing that many symbols and materials used in activism are designed to be eye-catching and thus often bright.

6",3,5,4,4,"I need more context. What is ""this thing""?",4,0,"This conversation just started. I don't have any context to answer your question. Please provide the ""thing"" you would like me to rate.",4,4,4,"I'm happy to provide a rating, but I don't see a ""thing"" mentioned. Please provide the context or the ""thing"" you'd like me to rate.","Since you didn't specify what ""this thing"" refers to, I'll need more context to provide a response. Please provide the subject or object in question, and I'll be happy to help!",0,3,5,0,0,"This conversation just started. There is no ""thing"" to evaluate. However, I'll wait for your next input to answer your question accurately.

Please provide the ""thing"" you'd like me to evaluate, and I'll give you a response between 0 and 6.","It seems I'm missing context for your question. Could you please specify what ""this thing"" refers to so I can provide an accurate response?",4,4,5,6,2,4,3,5,3,5,4,2,1,0,2,"I don't have enough information about the ""thing"" to provide a rating. Please provide more context or clarify what the ""thing"" is.",4,"This conversation just started, I'm a text-based AI model, and I don't have a physical presence. I'm here to help answer your questions, but I don't have personal experiences or physical proximity to objects or people.

Please provide the ""thing"" you'd like me to consider, and I'll do my best to provide a response.",3,2,4,5,4,2,4,4,"I'm not responding with a number because I don't have enough information about what ""this thing"" refers to. Can you please provide more context or clarify what ""this thing"" is?",5,2,4,Not applicable,4,4,3,4,0,4,0,5,0,2,4,5,0,4,5
actor,5,4,"I need to know what ""this thing"" is. Please provide more context so I can give a meaningful response.","I'm happy to play along, but I don't see a ""thing"" to evaluate. Please provide the thing you'd like me to rate.",I need the description of the thing to answer.,"I'm happy to play along! However, I don't see any ""thing"" mentioned in our conversation. Could you please clarify what ""thing"" you are referring to?","I don't have the ""thing"" specified. Please provide the thing, and I'll respond with a number from 0 to 6.",I'm ready when you are.,0,0,I need description of the thing to provide the answer.,5,"I'm happy to provide the answer, but I need to know what ""this thing"" refers to. Please provide more context or information about the thing you're asking about, and I'll give you a response from 0 to 6.",A prompt without context. Please provide the thing you'd like me to evaluate.,0,6,"I'm ready to answer. What is ""this thing""?","I'm happy to provide an answer, but I need to know what ""this thing"" is. You didn't specify the object in question. Please provide more context or information, and I'll be happy to give you a response.","I'm not sure I understand what ""this thing"" refers to. You didn't specify what object or entity we are talking about. Please provide more context or information about the object in question.

(If you want, I can give you a default response based on a generic object, but it wouldn't be very meaningful. Let me know how I can help!)","I'm happy to answer, but I need to know what ""this thing"" refers to. You didn't provide any context or information about the thing in question. Please provide more information, and I'll be happy to give you a numbered response from 0 to 6.","I need to know what ""thing"" you're referring to before I can provide a response.","I'm ready when you are. What is ""this thing""?","I'd be happy to provide a response once you've specified the ""thing"" you're referring to!",1,2,"I'm happy to play along, but I don't think we've discussed any specific ""thing"" yet. Can you please provide more context or clarify what ""thing"" you are referring to?",5,"I need more information to answer this question. What is ""this thing""?",0,6,0,6,2,"I'm ready to respond. What is the ""thing""?","I'd love to help, but I don't see any ""thing"" referenced in your question. Could you please provide more context or clarify what ""thing"" you are referring to?",0,5,"Assuming this is an abstract thing, not tied to specific information about what ""this thing"" refers to, my response would be: 

4",4,0,4,0,4,4,6,"Not enough information was given to understand what ""this thing"" is.",4,4,0,6,0,4,4,6,4,0,0,4,"This conversation just started, and I haven't mentioned any ""thing"". Please provide the context or the thing you'd like me to evaluate, and I'll be happy to respond with a number from 0 to 6!",1,0,0,0,4,5,0,5,3
advantage,5,4,"I'm happy to play along, but I need to know what ""thing"" you're referring to. Please provide more context or information about what you'd like me to evaluate.

(Once you provide more context, I'll respond with a number from 0 to 6.)",4,"I'm happy to help, but I don't see any characteristics or visual descriptions provided. Please provide more context or information about the thing you're referring to, and I'll be happy to provide a response.",4,"I need a bit more context. You didn't mention what ""this thing"" is. Please provide more information, and I'll be happy to provide a rating from 0 to 6.",0,"I'm ready to answer, but you haven't described the ""thing"" yet! Please go ahead and describe it.",4,"I'm happy to respond, but I don't see a ""thing"" mentioned. Could you please provide more context or clarify what ""thing"" you are referring to?","I don't think you've told me what ""this thing"" is. Please provide more context or information about what you're referring to.","I don't have any context about ""this thing"". Can you please provide more information so I can give you an accurate answer?",0,4,0,0,6,"I need more information to give an accurate answer. What is ""this thing""?","I'm happy to play along, but I don't think I have any context about ""this thing."" Could you please provide more information or clarify which thing you are referring to? I'll be happy to provide a response once I understand the context.

(If you want, I can just make a random guess, but I'd prefer to provide a more informed answer!)","There is no specific ""thing"" mentioned in your question. Could you please specify what thing you are referring to?","I don't have enough information to provide a response. Can you please specify what ""this thing"" refers to so I can give an accurate answer?","Since I don't have the context of ""this thing,"" I'll provide a range of possible answers:

 If the thing is a medical procedure or treatment: 5
 If the thing is an exercise or physical activity: 4
 If the thing is a symbolic or abstract concept: 0

Please provide more context for a more accurate answer.",4,4,"I don't have enough context to provide a response. What is the ""thing"" you are referring to?"," Cần thêm thông tin về đối tượng bạn đang nói đến để có câu trả lời xác đáng, nhưng tôi sẽ trả lời dựa trên một hiểu biết chung chung!

Có thể là một số thiết bị, như chuông báo thức hay còi xe, thường được thiết kế để tạo ra âm thanh cao để thu hút sự chú ý của mọi người một cách nhanh chóng và hiệu quả. Trong những tình huống này, âm thanh cao có thể được xem là một lợi thế.

Điểm số của tôi dựa trên giả định này sẽ là: 4",5,3,4,3,"Since I don't know what ""this thing"" is, I'll provide a general answer. However, I'll assume a specific example to demonstrate how I would rate it.

Let's say ""this thing"" is a rose. Roses have a distinctive and recognizable scent, often associated with being pleasant and floral.

5",4,2,I'm ready when you are.,0,4,5,5,"It seems like you didn't specify what ""thing"" you're referring to. Could you please provide more details so I can give an accurate answer?",4,5,5,4,4,Not a question just asked.,4,"I'm not provided with the context of ""this thing"" you are referring to. Please provide more information so I can answer the question accurately.",6,4,4,4,"This conversation has just started. I'm a large language model, I don't have self-image or personal views. However, I will respond as instructed. 

0",5,6,0,4,0,4,0,0,0,2,3,5,5,6,2
advice,4,2,1,4,2,0,4,0,2,0,4,0,0,0,0,0,0,0,0,0,5,0,2,4,6,0,0,5,0,5,0,0,4,3,"I'm happy to play along, but I need a specific ""thing"" to evaluate. Please provide the thing you'd like me to associate with actions using the leg or foot.",0,1,4,0,5,4,4,0,3,3,0,2,0,0,6,4,6,0,6,5,0,2,4,4,0,0,0,0,0,6,0,4.,4
aggressive,"I'd love to answer, but you haven't given me the property to rate!",4,4,4,5,You haven't mentioned the property yet! Please go ahead and describe the property so I can provide the rating.,6,"Without a provided property to assess, I will default to a response for a general query about ""aggressive"" movement from the scale 0 (not at all) to 6 (very much), as it relates to visually observable movements that are typically perceived as forceful, bold, or intense.

3",4,5,0,4,"I'm happy to help, but I don't see a property mentioned. Please provide more context or information about the property you'd like me to evaluate. I'll be happy to provide a rating once I understand what you're referring to!","I'm happy to provide a response, but I don't have any context about the property being referred to. Please provide more information about the property you are asking about, and I'll do my best to provide a response on the scale of 0 to 6.",4,6,5,4,1,5,5,4,1,5,6,0,6,4,5,5,"I'm happy to help, but I don't see a property mentioned. Please provide the property and I'll respond with a number from 0 to 6.","Since you haven't mentioned the property, I'll wait for the description before providing a response.","I'm happy to answer, but you didn't provide the property in question. Please provide the property, and I'll give a response from 0 to 6.",4,6,"However, I don't think you've provided enough context or information about the property you're referring to. Could you please clarify what property you're asking about?",2,5,2,2,4,4,4,4,3,4,4,"I don't have any information about the property you're referring to, so I'll provide a neutral response:

0","I'm happy to help, but I don't see a property mentioned. Please provide more context or information about the property you'd like me to evaluate.",6,1,4,0,4,0,5,2,3,3,"I'm happy to respond! However, I don't have any prior context or information about the property or the relationship between aggression and sadness. Could you please provide more context or clarify the property you are referring to? That way, I can give you a more informed response.

(If you'd like, I can provide a temporary response of ""N/A"" or ""Insufficient context"" to follow your initial format request.)",4,4,4,4,4,5,4,4
agreement,2,4,4,"I'm happy to provide a rating, but I need to know what ""this thing"" is. Please specify the object or concept you're referring to, and I'll give you a rating from 0 to 6.",0,4,2,0,0,5,"I'm happy to provide a rating, but I need to know what ""thing"" you are referring to. You haven't specified what you are asking about. Please provide more context or information so I can give a meaningful rating.",0,4,0,"I'm ready to answer, but you haven't asked about a specific thing yet. Please go ahead and ask about something, and I'll provide a numbered response.",0,5,5,I need the thing to be specified first.,0,4,4,4,4,4,4,"I'm happy to play along! However, I don't think I have any information about ""this thing"" to form an opinion about its sound. Could you please provide more context or clarify what you are referring to?

(If you'd like, I can provide a number in the range you specified, but it would be a purely random guess without any basis in actual meaning.)",5,"I don't have enough information to make that judgment. You didn't provide the ""thing"" for me to consider. Please provide the thing you'd like me to evaluate.",2,Not possible without a context or a thing to consider.,6,4,4,3,0,6,5,0,6,4.,4,3,4,2,5,4,"I'm not clear what you're asking me to rate. Can you please specify what ""this thing"" is?",(compiler error: insufficient context for response),6,"I need something to rate. Please provide the ""thing"" you'd like me to evaluate.",6,0,5,4,0,0,0,4,0,0,0,0,0,5,5,4,5
airport,5,4,4,4,5,4,4,6,3,5,0,5,5,0,0,0,0,4,0,0,0,1,4,3,5,0,0,5,0,0,0,4,0,0,0,2,5,2,6,6,0,6,2,4,4,3,2,4,5,4,0,2,0,2,4,0,3,0,2,0,1,0,0,0,1,0,2,3
alligator,4,0,5,5,6,6,0,4,"I'm happy to provide a response, but I don't see any ""thing"" to evaluate. Could you please provide the context or the ""thing"" you'd like me to consider?","This prompt does not contain the description of ""this thing"". To provide a response, I would need the description.",6,5,3,"This conversation has just begun. You haven't described or mentioned a ""thing"" for me to consider. Please provide more context or information about what you'd like me to evaluate.",0,4,0,5,0,4,0,5,4,0,3,0,0,4,0,0,4,4,5,0,0,0,3,6,5,0,4,5,0,0,0,0,4,0,4,0,0,1,0,5,2,4,0,0,0,0,0,0,0,2,0,0,2,4
