Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
accident,2,6,2,0,0,0,0,0,0,0,0,4,4,0,6,3,5,0,4,0,5,0,5,4,4,4,0,6,0,0,6,2,4,0,0,0,0,0,2,4,2,4,6,0,3,0,5,3,0,4,0,4,0,0,2,6,0,0,0,5,0,0,0,4,3,0,4,0
accordion,5,4,4,4,5,5,5,6,6,6,4,6,5,0,0,5,3,4,5,4,4,4,0,4,6,4,5,6,6,0,0,4,5,6,4,0,2,0,5,0,1,2,0,2,4,3,2,0,4,4,0,5,0,0,4,0,4,0,5,0,0,0,0,0,0,0,3,2
activist,0,3,4,4,5,0,5,5,6,6,0,4,0,0,0,2,4,0,0,0,4,5,3,4,5,0,4,4,0,5,4,3,3,5,1,0,3,5,5,2,0,2,3,4,2,3,4,0,4,6,0,6,0,4,6,0,4,0,4,0,4,2,4,4,4,0,4,5
actor,4,6,0,0,5,5,4,4,0,3,2,0,0,0,0,3,0,0,0,0,4,0,2,5,0,3,0,0,0,4,0,3,5,0,0,0,4,6,4,6,0,4,0,4,6,4,6,0,0,6,0,6,0,4,4,0,0,0,0,0,0,0,0,4,4,0,6,0
advantage,4,0,0,0,0,0,5,0,0,4,2,0,0,0,4,0,4,4,0,6,4,0,4,4,4,0,0,0,0,4,0,5,4,0,6,0,0,0,4,2,4,4,6,6,3,0,4,4,4,3,0,6,0,6,6,5,4,0,4,0,0,0,0,4,5,5,5,4
advice,2,4,0,0,3,3,4,0,0,0,4,0,0,0,0,0,0,1,0,0,5,0,0,5,0,1,0,4,2,5,2,0,4,4,3,0,0,2,2,3,0,4,5,4,6,4,3,0,6,5,0,6,0,6,4,4,5,0,5,0,0,0,0,6,4,4,5,4
aggressive,0,5,6,6,4,4,2,0,5,5,5,4,4,0,4,5,6,5,0,5,6,5,0,2,4,3,4,0,0,1,0,4,5,5,5,4,5,5,0,5,4,4,4,0,4,4,4,0,0,4,0,0,2,4,4,5,2,4,2,4,4,5,0,5,3,4,5,5
agreement,3,5,0,3,3,0,5,2,0,0,6,3,0,0,0,4,4,4,0,0,5,4,1,4,0,4,0,4,0,3,1,2,4,4,0,0,2,6,2,5,5,3,4,4,4,4,0,3,0,5,0,6,0,6,0,0,2,0,2,0,0,0,0,0,4,0,4,0
airport,5,3,5,6,5,5,5,6,3,0,3,4,5,0,0,0,0,0,4,0,0,0,2,3,6,0,0,5,0,0,0,4,0,0,2,0,4,1,6,4,1,5,1,3,4,4,0,5,6,4,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,5,4
alligator,6,2,4,4,6,6,3,5,3,6,5,6,4,4,0,4,0,4,0,6,0,4,2,0,0,6,0,4,0,0,5,4,5,1,1,0,4,0,5,0,4,1,0,0,2,0,5,0,4,0,0,0,0,6,3,6,0,2,0,0,0,3,0,4,0,0,4,5
ambulance,6,4,5,6,5,5,5,6,6,6,5,6,4,0,0,2,5,6,0,0,2,4,5,6,6,5,6,6,3,0,0,4,0,1,0,0,2,6,5,0,4,5,3,2,4,0,6,5,4,4,0,1,0,0,6,0,0,0,0,2,0,0,0,2,0,1,4,1
analogy,4,0,0,0,0,3,0,0,0,0,5,3,0,0,0,4,0,4,0,0,0,5,4,4,0,0,0,3,6,2,4,6,6,4,0,0,2,0,0,4,0,4,3,4,4,2,3,5,6,4,0,5,0,6,6,0,5,0,4,0,0,0,0,2,1,4,5,3
angry,0,0,4,4,4,0,4,6,4,4,0,4,0,4,0,4,5,4,0,5,0,2,0,6,4,3,4,0,4,4,0,2,4,5,2,0,3,3,0,0,4,4,2,6,5,5,5,0,4,5,4,0,0,6,4,4,0,4,1,5,6,4,4,4,4,4,5,4
animosity,4,0,4,4,2,2,4,0,0,0,6,4,3,2,0,0,2,4,0,0,0,4,5,4,4,5,1,5,0,2,0,1,5,2,1,0,2,0,4,0,4,4,3,1,4,5,3,4,4,5,2,4,0,5,3,4,0,4,0,0,5,4,5,0,4,0,4,6
ant,6,0,0,5,0,0,6,4,0,6,5,4,0,0,0,4,0,6,6,4,6,5,0,0,0,0,4,5,2,5,6,3,5,0,4,0,5,4,5,4,2,4,6,0,1,0,4,4,0,6,0,4,0,6,6,0,4,0,0,0,0,0,0,0,0,0,4,0
apartment,6,0,4,4,0,0,4,0,0,0,1,6,0,0,0,0,0,4,0,4,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,6,1,5,6,0,0,3,4,4,5,0,4,5,2,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,5,2,0
apology,2,5,4,0,0,6,0,0,3,0,0,0,4,0,6,0,0,0,0,0,5,4,2,6,4,0,0,4,0,2,0,0,4,3,2,0,0,4,3,0,3,4,0,4,4,1,5,6,6,6,0,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0
applause,4,2,0,0,0,2,0,6,4,6,4,4,4,0,0,5,0,0,0,0,4,0,0,6,6,2,5,6,0,0,0,1,5,5,0,0,4,0,5,2,5,1,4,5,5,2,6,6,5,5,0,5,0,3,4,0,4,0,4,0,0,0,0,0,4,0,5,0
approached,5,3,5,4,4,2,4,4,4,4,5,4,0,4,4,4,0,4,4,5,4,6,2,4,0,6,4,6,0,5,0,0,5,4,4,0,6,6,4,6,4,5,4,3,0,5,5,4,5,0,4,6,5,6,0,0,0,0,5,4,0,0,4,2,6,4,3,0
apricot,5,6,4,5,4,2,4,0,0,0,0,4,4,0,0,4,2,0,6,1,4,0,0,0,0,0,0,2,0,0,5,4,1,1,0,0,2,0,4,0,0,2,0,2,3,0,0,4,2,0,0,5,0,5,4,0,3,0,4,0,0,0,0,0,0,0,2,0
arm,4,0,4,3,6,4,4,0,0,0,4,5,6,0,0,4,5,5,0,0,6,3,4,0,0,0,0,4,0,0,0,1,2,6,0,0,4,2,0,5,5,4,0,3,2,6,6,2,0,6,0,4,0,2,3,0,0,0,0,2,0,0,0,0,4,0,3,4
army,4,5,4,6,6,6,4,4,4,6,5,4,0,0,0,0,4,0,0,0,0,0,2,6,0,0,0,6,0,1,0,4,0,0,0,0,4,0,5,0,4,3,1,1,4,6,0,0,4,4,5,1,0,2,4,4,0,2,0,0,0,0,0,1,2,0,3,2
arrested,4,5,5,4,0,4,4,6,0,3,4,2,0,4,5,4,4,0,4,4,4,2,4,5,5,2,3,4,4,6,2,2,0,2,1,0,0,4,4,2,4,4,2,4,5,1,5,5,5,5,6,4,0,4,4,0,0,4,0,6,4,4,5,5,4,4,4,4
artist,4,0,0,0,4,0,0,4,0,4,0,5,0,0,0,3,0,0,0,0,0,0,2,6,4,5,0,5,0,4,4,4,5,6,0,0,4,5,4,0,0,4,5,4,3,3,4,0,4,5,0,6,0,6,6,0,0,0,4,0,0,0,0,5,5,0,5,4
asparagus,6,5,0,5,5,2,3,2,0,0,0,5,6,0,0,4,3,3,4,4,4,1,0,0,0,3,0,2,0,0,5,4,6,3,1,2,2,0,4,2,0,4,0,4,0,2,4,2,0,1,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,3,2,3
ate,2,4,0,4,0,4,5,3,5,2,5,2,0,5,4,4,4,4,2,4,6,4,4,4,4,4,6,5,4,4,4,0,4,2,4,0,4,5,6,4,5,5,6,4,4,5,5,4,6,4,6,6,0,4,5,0,5,0,3,4,3,3,4,4,4,6,4,0
attribute,2,0,0,0,0,0,0,0,0,5,4,5,6,0,0,0,0,0,4,0,0,0,0,3,0,6,5,0,0,4,0,0,5,4,0,4,5,4,0,0,0,4,4,6,4,4,0,4,0,4,0,4,0,6,4,0,0,0,5,0,0,0,0,6,0,4,6,5
audience,0,4,4,0,4,3,4,0,0,0,4,4,0,0,0,5,0,0,3,2,5,0,0,0,4,0,4,5,0,2,3,6,6,5,5,6,6,6,4,4,2,4,5,1,4,4,4,0,5,5,0,5,0,5,6,0,4,0,4,0,0,0,0,3,5,0,4,4
author,2,4,3,0,0,4,2,0,4,0,2,6,0,0,2,4,1,0,0,6,0,0,0,4,2,0,0,4,0,5,5,6,3,6,0,0,0,0,0,6,2,4,4,4,4,5,3,4,4,5,0,6,0,5,5,0,3,2,4,0,0,0,0,4,0,3,4,0
avalanche,4,6,3,5,6,6,6,4,5,6,2,5,5,0,0,0,0,6,0,0,4,2,4,4,6,1,0,5,0,0,4,4,1,1,0,0,0,5,5,0,2,5,4,2,4,1,6,4,5,1,0,4,0,4,2,4,0,0,0,0,0,0,1,1,3,0,4,2
awe,4,5,0,0,0,4,0,4,0,0,0,5,0,0,0,5,0,0,0,0,6,5,2,0,4,4,0,4,0,2,2,5,4,4,0,0,0,5,4,0,4,3,0,2,4,4,4,4,4,4,0,5,0,5,4,0,4,0,2,0,0,0,4,3,5,4,4,4
axe,5,5,0,4,6,5,3,4,0,6,4,5,2,0,0,6,5,2,1,6,4,6,4,0,4,4,0,5,0,2,4,1,0,6,0,0,5,4,4,3,5,2,0,5,6,0,6,5,6,4,0,2,0,5,3,3,0,0,0,0,1,0,0,1,4,0,5,1
bagpipe,4,2,5,4,5,4,4,5,0,4,6,6,4,0,0,4,1,0,0,0,0,4,2,6,6,6,6,6,6,0,0,5,6,5,3,0,3,1,6,0,1,1,0,1,4,0,0,6,4,2,0,6,0,2,4,0,0,0,0,0,0,0,0,3,0,0,4,5
ball,5,4,0,3,6,3,6,3,4,6,0,5,2,6,0,6,6,6,6,0,6,4,3,0,6,0,2,5,2,0,0,0,2,6,4,0,4,6,4,3,4,3,6,4,4,4,6,4,0,5,0,3,0,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0
banana,6,6,4,6,5,4,4,0,0,0,0,6,2,4,0,5,0,3,6,0,5,0,0,0,0,0,1,2,3,0,6,5,6,5,0,0,4,0,5,0,1,2,0,2,0,4,0,0,3,0,0,4,0,6,3,0,6,0,4,0,0,0,0,0,0,0,2,2
banjo,5,4,3,4,4,2,4,0,4,5,0,5,4,5,0,5,0,6,2,5,4,2,0,6,5,2,6,6,2,2,0,2,0,6,1,0,3,6,6,0,0,5,0,3,0,0,2,0,0,3,0,4,0,6,4,0,3,0,4,0,0,0,0,2,0,0,5,2
banker,4,2,5,3,2,4,6,4,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,3,2,0,1,2,0,0,5,5,5,0,0,4,5,4,0,5,5,4,4,4,6,4,0,6,5,0,4,0,0,0,0,0,0,0,0,0,2,3
bar,5,0,6,3,0,4,6,0,0,5,0,6,6,0,4,4,0,4,0,4,5,3,3,6,4,0,1,0,0,0,0,5,6,4,4,0,5,3,5,4,4,4,2,4,4,5,4,6,4,6,4,4,0,5,4,0,6,0,4,6,0,0,0,0,4,0,5,4
barbecue,4,5,1,4,6,2,5,4,0,0,0,3,4,0,0,4,6,6,4,0,4,1,0,2,0,4,0,4,0,0,4,6,4,5,0,0,5,0,5,0,0,4,0,4,5,4,4,4,4,5,0,4,0,2,4,0,4,0,0,0,0,0,0,0,0,0,3,2
baseball,6,5,0,5,3,0,4,3,5,5,6,4,5,0,0,4,0,0,2,0,2,2,4,3,3,0,0,5,0,0,0,5,0,6,4,0,3,4,6,0,2,2,5,4,5,5,3,0,4,6,0,4,0,4,5,0,4,0,4,0,0,0,0,1,0,6,3,4
battle,3,6,4,5,5,1,0,0,0,6,3,4,0,0,0,0,0,5,0,0,4,5,4,1,6,2,0,4,0,1,2,0,2,5,6,0,4,5,5,0,4,5,3,2,5,4,5,4,5,6,0,4,0,5,4,5,0,4,0,2,4,0,0,2,6,0,5,5
bay,2,4,3,0,0,6,6,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,1,5,4,5,4,0,0,0,4,5,4,0,4,0,0,4,0,0,0,0,0,0,4,6,0,5,4,0,0,0,0,0,0,0,0,0,6,4,5,0
beach,5,6,0,4,6,5,5,0,4,2,4,6,4,0,0,5,6,6,4,5,5,0,2,0,5,0,0,5,2,0,0,4,2,2,5,0,2,6,6,5,4,5,2,3,4,2,4,0,3,4,0,1,0,3,4,0,6,0,6,0,0,0,0,2,0,0,2,3
bed,5,5,4,3,6,4,4,0,4,0,0,6,4,0,0,4,4,6,6,5,2,2,4,0,4,1,0,4,0,0,0,4,0,1,1,0,5,1,6,0,4,4,0,6,5,6,2,4,6,2,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,4,4,0
bee,5,5,0,5,6,2,6,5,3,6,6,6,0,0,0,0,0,5,3,0,4,3,0,5,1,0,6,6,2,5,0,5,4,5,0,0,0,4,4,6,0,0,4,0,2,0,4,0,5,0,0,4,0,6,4,4,2,0,3,0,0,0,0,0,0,0,6,5
beer,4,6,0,5,3,0,5,6,0,6,5,4,4,0,0,4,0,6,0,0,4,5,1,0,0,0,0,0,0,0,0,5,5,5,3,0,2,3,5,6,2,0,6,5,4,1,2,0,4,5,0,4,0,1,5,4,0,0,4,0,0,0,0,0,0,0,0,2
belch,0,0,0,0,0,2,5,6,0,5,0,0,0,0,0,0,0,2,0,5,3,0,2,6,6,5,0,6,2,6,5,6,6,0,0,0,0,6,4,0,3,5,0,2,5,0,6,5,4,2,0,2,0,0,2,0,0,3,1,0,0,4,0,0,0,0,3,2
belief,2,5,6,4,0,0,5,0,0,4,0,2,4,0,0,0,0,0,0,0,4,4,4,3,6,4,4,4,0,2,0,0,4,2,0,0,4,5,0,5,0,2,4,2,2,4,3,4,6,4,0,5,4,6,4,4,0,0,4,0,0,0,2,4,6,5,5,4
bell,5,5,0,4,5,4,6,4,0,5,4,6,0,0,6,5,6,6,3,0,5,4,2,5,6,5,6,6,6,4,6,1,6,4,0,0,5,5,5,0,4,5,6,6,6,4,4,6,5,6,0,5,6,5,5,0,4,4,4,0,0,0,0,3,5,0,4,5
bicycle,6,4,6,3,4,4,4,6,4,5,0,6,5,0,0,4,2,6,4,0,5,4,4,2,3,0,0,4,2,0,0,4,0,1,6,0,3,6,5,3,0,4,2,2,2,2,2,6,4,3,0,2,0,0,6,2,4,0,4,0,0,0,0,0,0,0,4,2
big,4,6,1,6,5,5,0,2,4,5,4,5,0,6,5,4,6,6,6,0,6,0,0,6,5,5,4,4,4,2,2,6,4,0,4,0,4,4,2,6,4,4,6,4,6,4,4,0,5,4,3,4,0,5,4,4,4,6,3,4,0,4,2,0,4,4,4,4
bird,0,0,5,0,4,0,0,0,0,6,5,6,0,0,6,0,0,0,0,6,6,3,5,4,6,0,0,6,4,6,4,3,6,3,4,0,4,5,4,2,2,3,4,4,3,2,4,0,3,0,6,6,0,5,5,0,6,0,4,0,0,0,0,0,0,0,4,0
black,0,0,6,6,4,4,4,4,5,3,0,2,0,4,6,1,1,2,4,5,0,4,6,2,4,2,2,4,2,4,4,2,4,0,3,0,6,1,4,4,5,5,3,0,4,4,4,0,5,4,4,0,1,3,5,4,6,5,0,5,4,4,5,3,0,4,6,2
blocked,5,2,5,3,4,4,4,4,0,4,4,3,2,4,4,4,4,2,4,4,3,4,4,4,4,3,5,4,2,4,4,4,0,5,1,0,4,6,6,5,2,5,4,3,4,4,4,4,5,4,4,4,4,4,4,2,4,3,0,4,4,5,4,2,4,4,4,0
